N1	N2	N3	R	W	anotacion
1.1458247893024174	0.012257120572967385	0.00543813150487455	0.0003530213425781929	98.83612693727716	0
1.3297060269540169	0.009513431610647967	0.0015938390269210462	0.00027032137667958327	98.65891638103173	0
0.0029283364210113965	0.004744359355970522	0.0013945517401735704	0.0003197022056503285	99.9906130502772	0
0.010389472562252304	0.021771874475650942	0.007616718204231036	0.00020376587648416082	99.96001816888138	0
0.003609316422163886	0.004461774125814115	0.0035037019622334875	0.00014029927468070522	99.9882849082151	0
0.0036800817093604293	0.006049567556560189	0.0009582229450819326	0.00014958940972940104	99.98916253837928	0
0.029183006721178257	0.028021687286869948	0.007611740243775558	0.0008431227101510222	99.93434044303801	0
0.011266305130709604	0.03397139440041311	0.002545168512802878	0.0002753430305147078	99.95194178892557	0
0.022904460941300383	0.02674597874209314	0.0007191063479632705	0.0003831738550897446	99.94924728011355	0
10.269239576440137	0.018641777403943904	0.0001511906349865745	0.0018299676457862262	89.71013748787514	0
0.06366488383927205	0.011557115854066468	0.00016466586582400858	0.0015845624724269147	99.9230287719684	0
0.22866073170161755	0.06412485686851836	0.0014193043126285235	0.0038708000102031883	99.70192430710702	0
0.24563370601934428	0.06148024437732302	0.0013041250986888353	0.005586103987813507	99.68599582051684	0
0.5113732926803808	0.1361268443722712	0.0015412016025296898	0.01761003141588886	99.33334862992892	0
0.9345815495304509	0.19350549037038162	0.0032594477407163207	0.04013987610676833	98.82851363625169	0
0.23435066078690467	0.12288539257883907	0.00885046465180818	0.010775837734580037	99.62313764424788	0
0.8983792635186909	0.1385285211081234	0.007959180023817581	0.020065088581956454	98.93506794676742	0
0.3169004792666123	0.07263954503530567	0.0047445522495772946	0.008694514706278552	99.59702090874222	0
1.0137412012978342	0.245179341386522	0.00040260851126869035	0.01952903606869381	98.72114781273568	0
1.7346922290564961	0.24491059517475766	0.004308528281177772	0.04095872608142108	97.97512992140615	0
0.3209649142534931	0.10549525292785468	0.0017695911854839136	0.0379553195585927	99.53381492207458	0
1.6982688852160068	0.10485467977520632	0.0005227479793542775	0.02682437369974695	98.16952931332969	0
7.454706598127446	0.27566599534936653	0.0004163832263073939	0.05013430678866294	92.21907671650823	0
16.489670588697262	0.7046127496238985	0.0006250420700227578	0.3622941835827944	82.44279743602603	0
5.991844173459904	0.23269364940754342	0.00028291028270492424	0.02621904171911734	93.74896022513073	0
2.6849437060580135	0.1230449917285482	0.00010011595263510272	0.027489183375409502	97.1644220028854	0
3.1957143504288603	0.23981495952281076	0.0005984924085714818	0.11228142941772386	96.45159076822203	0
7.573304066116837	0.7261846885189893	0.003789905597394302	0.18738657187935706	91.50933476788742	0
13.305495002300239	0.7145738800043827	0.003332288576248185	0.11061810551444912	85.86598072360468	0
29.457143681773452	1.938740651577452	0.003350266454313093	0.2434330929423104	68.35733230725248	0
51.554097976559945	3.03106025816484	0.00619630563262013	0.3258874876175159	45.082757972025085	1
52.88788466074787	3.1898885880184977	0.006651372212090557	0.3342473288488093	43.581328050172715	1
49.48293923142277	4.051140823881987	0.014780799211575638	0.634715255627888	45.81642388985577	1
29.4410849045436	3.0210285022659438	0.004427232330304063	0.2984108064586396	67.23504855440152	0
52.65704146110161	9.964689953841502	0.07045062792320272	0.455103430968322	36.85271452616535	1
30.152721441497548	14.310183214135023	0.021739723372983882	0.6679338020270659	54.847421818967376	0
1.4080414218778587	0.7250363060742469	0.004569444141632572	0.10087359849004422	97.76147922941621	0
1.053288839720325	0.42648655633018145	0.0016343429022305522	0.06363640771416966	98.4549538533331	0
63.13894448911189	7.206421026524698	0.04090414315852119	0.5120647395269878	29.101665601677894	1
34.50154607405432	25.56596130925253	0.5170469238752312	0.6008257308362487	38.81461996198167	0
26.289147480091113	25.539342634160693	0.3389869102855704	0.832791630045864	46.99973134541676	0
13.581826867684354	64.55884826778299	0.5054585552540822	0.5003277000713184	20.853538609207227	2
19.882997583781716	66.01457256507976	0.1733408381235577	0.24779090405878706	13.681298108956181	2
3.6649550173631944	89.15875965549984	0.022240345135892684	0.06275624652304385	7.091288735478036	2
7.360504256240456	39.17748310956854	0.1045259063361152	0.22031785357790848	53.13716887427697	0
47.082039359220204	20.269194467170788	0.11880107250313338	0.3644013933488945	32.16556370775699	1
16.951353577476862	75.62567129552073	0.20983623836865087	0.13035537603998928	7.082783512593756	2
3.3730921385418493	89.70037529637611	0.491741948441156	0.06497572169909205	6.369814894941774	2
4.833766572915393	91.60326544624418	0.024999945549914842	0.024190578983171996	3.513777456307357	2
3.93034962430173	91.69354447355784	0.11119053515351171	0.04233687335842687	4.222578493628486	2
1.4062888965232385	95.00635825232825	0.38254364393727075	0.03641600098634565	3.168393206224871	2
3.867791902092184	91.67136390937975	0.08452070875082698	0.05298166451847464	4.323341815258781	2
4.238704655306591	87.45602349982583	0.2163234522568747	0.049993422208439706	8.03895497040227	2
2.049228354441605	91.10543156025076	0.15199157391455625	0.0167288416044347	6.6766196697886455	2
2.708229654858243	80.32250571730502	0.4843517912307203	0.03194975509118435	16.45296308151483	2
1.6589873665559072	77.15538306645466	4.293225989283175	0.013407665419895406	16.87899591228637	2
0.7329106224289188	89.60988676109537	2.5654577973511574	0.003535159029129523	7.088209660095428	2
1.2076974378490641	74.26959120915684	13.929425197528342	0.009548715654259453	10.583737439811507	2
1.2440889628049174	80.24804816090642	10.88562796016032	0.0077343092201385705	7.614500606908211	2
1.1746596635922422	61.84540949942331	28.900796306010594	0.010318372469537396	8.06881615850431	2
0.5266337845720817	64.33700377559511	26.978446085106793	0.004298356484133904	8.153617998241884	2
0.5836902186494624	69.95446792848236	23.41707863281408	0.005284731276743531	6.039478488777376	2
0.5320203648606856	47.61307814117314	34.06405713627315	0.010166838807410544	17.780677518885604	2
0.8792376410435667	54.84434997930514	26.874438397596677	0.004873609878978087	17.397100372175636	2
1.3221867695795988	44.24533244779342	36.946877826187155	0.008175376904100381	17.477427579535718	2
0.49279234561970775	34.0391299521627	57.10230148499438	0.0038847468736654713	8.36189147034955	3
0.49337347149380284	47.29973344951869	38.812743113393424	0.0030964416389671024	13.3910535239551	2
