99.99252	0.0020999403	0.0019076135	0.0016941878	0.0017709923	0
99.9935	0.0018416538	0.0016536107	0.0014867854	0.0015212971	0
99.99356	0.0018313405	0.001643343	0.0014625045	0.0014953347	0
99.992805	0.0020824368	0.0018428082	0.001615264	0.0016570553	0
99.9921	0.002307627	0.0020134705	0.0017649196	0.0018113564	0
99.989914	0.003026423	0.0025499756	0.002226836	0.002285237	0
99.9811	0.006044741	0.00466153	0.0040164515	0.0041729487	0
99.97731	0.0073793563	0.0055612507	0.0047637145	0.0049879802	0
99.97281	0.00899737	0.0066360915	0.005645896	0.0059199017	0
99.93292	0.024163341	0.016015321	0.013014604	0.013886446	0
99.989006	0.0033483168	0.0028161644	0.0024344288	0.002395096	0
99.99163	0.0024776568	0.0021690375	0.0018886029	0.0018347169	0
99.992165	0.0022994634	0.0020352765	0.0017741352	0.0017222619	0
99.99187	0.0023566117	0.0021138806	0.0018401566	0.0018176254	0
99.99207	0.0022947853	0.0020590418	0.0017949182	0.0017785002	0
99.99162	0.0024462703	0.0021696913	0.0018820445	0.0018810662	0
99.992004	0.0023552591	0.0020727913	0.0018126217	0.0017619355	0
99.99213	0.0023153967	0.0020398602	0.0017893353	0.0017289344	0
99.990974	0.0026989945	0.002317298	0.002032854	0.0019738264	0
99.989784	0.0030618606	0.0026277762	0.0022647392	0.0022685954	0
99.99088	0.0026886393	0.0023675198	0.00205252	0.0020161695	0
99.991325	0.0025771463	0.0022399556	0.00196918	0.0018923685	0
99.98917	0.0032984922	0.0027475185	0.0024222224	0.002368479	0
99.97052	0.009832429	0.0072544063	0.006183301	0.0062154215	0
99.98499	0.0047116433	0.0037567702	0.0032911215	0.0032400782	0
99.982574	0.005549871	0.0043558283	0.0037430993	0.0037710448	0
99.990974	0.002680474	0.0023359936	0.0020748721	0.001951309	0
99.99131	0.002566338	0.0022467722	0.0019911379	0.0018805454	0
99.99176	0.0024135027	0.002138581	0.0019008259	0.0017766379	0
99.99217	0.0022753472	0.0020392549	0.0018221017	0.0016880056	0
99.992035	0.0023210784	0.0020792263	0.0018514603	0.0017183598	0
99.9916	0.0024582853	0.0021875943	0.0019410072	0.0018110893	0
99.990616	0.0027766621	0.0024337852	0.0021585796	0.002022978	0
99.98978	0.0030394972	0.0026360296	0.002350165	0.0022020133	0
99.98909	0.003252987	0.0028073827	0.0025076268	0.0023429487	0
99.98934	0.003158137	0.0027508412	0.0024640763	0.0022848556	0
99.989716	0.0030453384	0.0026649632	0.0023790682	0.0021967038	0
99.988	0.003607505	0.0030976508	0.002741795	0.002565489	0
99.98769	0.0036928868	0.0031747299	0.0028087422	0.0026359914	0
99.98315	0.0051820353	0.0042971787	0.0037851697	0.0035911358	0
99.97822	0.0068221926	0.005522179	0.0048290733	0.00460614	0
99.96683	0.010803536	0.008220184	0.0071495487	0.0070061344	0
99.86208	0.051101785	0.03322789	0.026579352	0.027001277	0
99.98445	0.0047462564	0.003975982	0.0035212496	0.0033000498	0
99.98173	0.005642241	0.0046484075	0.0040866854	0.003877842	0
99.98027	0.0061383806	0.0050176396	0.0043864637	0.0041842572	0
99.98409	0.0048183277	0.004092305	0.0036024463	0.0033848905	0
99.98292	0.005230623	0.0043721776	0.0038291865	0.0036602414	0
99.98535	0.004404234	0.0037410478	0.003326654	0.003179347	0
99.984116	0.004797933	0.004033486	0.0035933575	0.003460459	0
99.98433	0.0047742296	0.0039924695	0.0035196263	0.0033843	0
99.98371	0.004977877	0.0041187177	0.0036404007	0.0035573533	0
99.984955	0.004533491	0.0037993782	0.003396633	0.0033137999	0
99.983826	0.004875564	0.0040677963	0.0036650132	0.0035640972	0
99.97917	0.0063800663	0.005183983	0.00469384	0.004569316	0
99.96273	0.012002302	0.009111595	0.0081709735	0.007992294	0
99.965836	0.010960802	0.008661654	0.007320042	0.0072262133	0
99.954285	0.0149916215	0.011410047	0.009721733	0.009594531	0
99.963585	0.01161265	0.009127943	0.007891411	0.0077834288	0
99.91778	0.02806283	0.019987773	0.017067706	0.017102621	0
96.26957	1.879009	0.7335579	0.55083907	0.56703013	0
97.32974	1.242032	0.56523687	0.41197696	0.45101336	0
99.08134	0.38963494	0.20430228	0.16171506	0.16300908	0
5.422682	89.41582	2.5738604	1.3177526	1.2698877	1
84.56142	6.1403813	2.78312	1.7301908	4.7848926	0
1.09279	97.28506	0.8071901	0.39252663	0.4224325	1
1.251704	96.36545	1.3195585	0.51371944	0.54956496	1
98.99361	0.410763	0.2356001	0.17262895	0.18740052	0
99.72915	0.09637895	0.06741059	0.053259462	0.053803727	0
99.82236	0.058761537	0.047125846	0.037117653	0.03464155	0
1.6482347	96.29362	0.9782534	0.5160647	0.56382877	1
0.9681061	97.10657	1.0410908	0.42436117	0.4598808	1
0.4823216	0.9533614	97.51427	0.7140817	0.33596843	2
0.34850523	0.51698583	98.30287	0.59057766	0.24106686	2
99.76641	0.06401032	0.073896386	0.053225584	0.04246449	0
96.66777	1.48007	0.8316941	0.5090282	0.5114444	0
1.0466586	2.4321027	94.71139	1.1424015	0.6674514	2
0.088125825	0.12568446	99.59696	0.12233007	0.0668929	2
0.08118884	0.09801816	99.61661	0.13916509	0.06501229	2
0.057078026	0.06975921	99.72839	0.09673173	0.04804205	2
0.267753	0.2924927	98.58155	0.64286894	0.2153333	2
0.24229318	0.26404226	98.72691	0.57025295	0.1964974	2
0.09925135	0.14155214	99.49814	0.17601956	0.08503627	2
1.09208	1.134668	94.27463	2.781104	0.7175202	2
0.76730937	1.9906275	95.706955	0.8927352	0.6423736	2
0.5046728	0.79431844	97.0247	1.2760785	0.40023634	2
0.079346135	0.09708082	99.60192	0.15098105	0.07067423	2
0.12501016	0.17381813	99.32827	0.2642476	0.10865475	2
0.19428875	0.27201658	98.89548	0.46511665	0.17310145	2
0.29922575	0.39083147	98.31323	0.7342681	0.26244232	2
2.61208	2.8576162	77.963745	14.432881	2.1336787	2
0.1975839	0.26265112	99.04834	0.33806926	0.15335703	2
0.68356526	0.94004405	95.612274	2.1899338	0.57417196	2
0.2782669	0.4188699	98.34187	0.7004384	0.26055634	2
0.6817365	0.8940336	95.4542	2.3540704	0.61595917	2
1.5957782	1.9435736	88.19571	6.910136	1.3548007	2
0.5058722	0.41569975	1.4985862	97.1522	0.42763954	3
2.3020184	2.939903	78.6489	14.065771	2.0434003	2
0.39610606	0.33496314	1.1437333	97.785255	0.3399435	3
1.0587095	0.9681556	4.488626	92.52804	0.9564716	3
0.18494259	0.15456133	0.43680942	99.064125	0.15956028	3
2.2087114	2.2391803	16.390749	77.0869	2.0744557	3
0.13342075	0.1145825	0.29974377	99.3346	0.11764725	3
0.08565361	0.07329013	0.17485572	99.590324	0.07587029	3
0.07116285	0.060948595	0.14035183	99.664276	0.063262045	3
0.06336894	0.054112863	0.12218801	99.70386	0.05647182	3
0.06518643	0.055535316	0.12640849	99.69508	0.057784475	3
0.062569246	0.05377827	0.12091111	99.70687	0.055871986	3
0.04972039	0.042701956	0.0923595	99.770256	0.04496639	3
0.047138453	0.04037587	0.08670134	99.783195	0.042592004	3
0.04507386	0.038494054	0.08226795	99.79351	0.040654365	3
0.044114076	0.037509367	0.08015067	99.798546	0.039683875	3
0.04794545	0.04076855	0.0886168	99.77972	0.042945717	3
0.043160923	0.03652358	0.07821251	99.80335	0.038751435	3
0.046616677	0.03904906	0.08513445	99.787674	0.04152144	3
0.061963677	0.050845377	0.11740943	99.71557	0.05421502	3
0.14637001	0.12176863	0.31742474	99.28765	0.1267847	3
0.06208093	0.051545396	0.11865631	99.71296	0.05475594	3
0.06776331	0.05603681	0.12685333	99.69029	0.05905276	3
0.0906852	0.073824435	0.17492457	99.58398	0.076589905	3
0.16138993	0.12485314	0.3131815	99.27103	0.1295537	3
0.71181554	1.066133	95.67459	1.9105378	0.63692397	2
98.17744	0.37215346	0.71545213	0.46688318	0.2680641	0
99.94502	0.0150503805	0.015605001	0.013088956	0.011227622	0
99.949554	0.014784468	0.013878313	0.011610045	0.010176459	0
99.94814	0.015550878	0.014113668	0.011800885	0.010392131	0
99.8711	0.04274398	0.03445848	0.027318107	0.024377	0
5.435326	88.59768	3.2689824	1.3869865	1.3110378	1
1.3484827	96.203865	1.3594941	0.51348996	0.5746742	1
0.31627113	0.5721093	98.45902	0.43039966	0.22219774	2
0.088967726	0.13091132	99.571655	0.13796659	0.070500016	2
0.050862856	0.068207525	99.75504	0.08249205	0.043392982	2
0.050976045	0.07033948	99.75223	0.08110943	0.0453468	2
