99.97579	0.007177532	0.006200739	0.005157272	0.0056816624	0
99.96393	0.011409907	0.0088651115	0.007550918	0.008246492	0
99.84462	0.056267634	0.03589709	0.02947786	0.03373746	0
96.96	1.4977012	0.59128886	0.43503764	0.5159711	0
98.593925	0.63201314	0.29671073	0.22026582	0.25708959	0
0.81560385	97.93699	0.59551626	0.28697023	0.3649262	1
0.3758423	98.80253	0.41448987	0.17266181	0.23448463	1
0.8308844	97.64386	0.80462366	0.33174884	0.38888147	1
1.3176588	95.48633	1.9064424	0.5930141	0.6965553	1
99.607056	0.13217705	0.11302266	0.07410088	0.073648304	0
98.87218	0.4505124	0.28918907	0.19254622	0.19557579	0
2.191103	91.58839	3.9845314	1.0247076	1.2112694	1
1.7346257	92.91226	3.358751	0.938755	1.0556062	1
2.2652664	6.179073	88.0433	2.0503993	1.4619665	2
99.56622	0.14850508	0.12458637	0.08240056	0.07829193	0
0.8148922	97.56118	0.87400347	0.3488655	0.40105623	1
3.9162595	13.6862545	76.0611	3.666511	2.669872	2
0.9256378	2.1840858	94.969284	1.2396985	0.68128955	2
0.24329957	0.33689678	98.890945	0.34722126	0.18163778	2
0.24398512	0.28715342	98.8813	0.40011206	0.18744642	2
0.32227603	0.4343471	98.50155	0.48848566	0.25334707	2
98.35562	0.50702703	0.5410777	0.3115006	0.28477496	0
99.86438	0.03936676	0.0412438	0.029474657	0.025528466	0
99.94051	0.016936297	0.016949689	0.013610949	0.0119883325	0
99.92759	0.020444782	0.02145855	0.016043829	0.014459942	0
99.96705	0.009238408	0.009292447	0.0075513707	0.0068765264	0
99.97479	0.007275121	0.0068992553	0.005645621	0.0053856345	0
99.97706	0.006736219	0.0061551924	0.0051275133	0.0049217744	0
99.97672	0.0069238967	0.00616669	0.0051894397	0.0049938224	0
99.97561	0.0073335986	0.0064255893	0.005409099	0.005223691	0
99.97266	0.0083579365	0.007146162	0.0059942952	0.005846857	0
99.97362	0.008044011	0.006868536	0.0058176653	0.005652959	0
99.97266	0.008375694	0.0070757777	0.0060392236	0.005855257	0
99.97126	0.008846245	0.0073813614	0.0063700033	0.00614278	0
99.96249	0.0118476655	0.009499021	0.008208807	0.007952416	0
99.93773	0.020613184	0.01545594	0.013144496	0.013054846	0
99.847305	0.052324858	0.038989533	0.03048002	0.03090151	0
99.65015	0.1313065	0.08414533	0.06375455	0.070648834	0
99.78412	0.07652967	0.05433396	0.041808676	0.04320312	0
93.48559	3.1835258	1.3882881	0.9261447	1.0164486	0
99.33794	0.2747432	0.1508374	0.1175256	0.11895591	0
4.2795515	91.99283	1.6578187	0.96760374	1.1021965	1
97.8703	0.8553846	0.59500206	0.34156922	0.3377297	0
