99.99054	0.0026809885	0.0024584038	0.002128079	0.0021960272	0
99.99251	0.0021287634	0.00194894	0.0017111966	0.0017035009	0
99.99315	0.0019473275	0.0017843115	0.0015723648	0.0015510465	0
99.993095	0.0019644923	0.0017999794	0.001582058	0.0015554248	0
99.99284	0.0020424891	0.0018681407	0.0016348582	0.0016071461	0
99.99256	0.0021275005	0.0019422189	0.0016968137	0.0016670946	0
99.99225	0.002222311	0.0020268701	0.0017691458	0.0017353464	0
99.991745	0.0023725054	0.0021610074	0.0018850327	0.0018449109	0
99.991035	0.00258131	0.0023498263	0.0020443106	0.0019869946	0
99.99022	0.002834447	0.0025672973	0.0022272249	0.0021553906	0
99.98923	0.0031431736	0.0028246674	0.0024422475	0.0023552992	0
99.98835	0.003420233	0.0030519783	0.0026386487	0.0025432797	0
99.98736	0.0037339288	0.003309703	0.002855557	0.0027502093	0
99.98659	0.0039725173	0.0035018758	0.0030195978	0.0029189645	0
99.98497	0.0044960864	0.003906137	0.0033621443	0.0032717434	0
99.984276	0.004704653	0.0040756143	0.0035173583	0.0034214735	0
99.98214	0.005401823	0.004594918	0.003962702	0.0038898531	0
99.9772	0.0070506064	0.0058105364	0.0049869204	0.004943185	0
99.957535	0.013883477	0.010604623	0.008929572	0.009047717	0
99.53419	0.18923752	0.10747467	0.081118494	0.08798299	0
94.99624	2.6364288	0.97710687	0.67332864	0.7168959	0
96.16237	1.9236734	0.80039173	0.53321004	0.58036333	0
99.96636	0.0106855845	0.008637429	0.0073145893	0.0070061856	0
99.98244	0.0053018834	0.0045449575	0.0039770408	0.0037352582	0
99.984375	0.004657837	0.0040447516	0.0035716344	0.0033507368	0
99.985115	0.0044021825	0.0038570783	0.0034259686	0.0031966108	0
99.98425	0.004666093	0.0040739896	0.0036171917	0.0033825566	0
99.98347	0.004929812	0.004312804	0.0037331043	0.0035647	0
99.98328	0.004978608	0.0043578004	0.0037760735	0.0036098878	0
99.98338	0.0049323454	0.0043335743	0.0037665917	0.0035860362	0
