N1	N2	N3	R	W	anotacion
3.52016106109196e-05	0.0017199167453366818	0.003316984256980579	0.00029310773706322813	99.99463478965001	0
0.0007368212952586405	0.0009964857110661045	0.00010662257154929186	8.592331609150074e-05	99.99807414710602	0
0.0007374699181371205	0.0010924460307920622	0.0002452531908995817	3.977678768843926e-05	99.99788505407248	0
0.0038687681514254675	0.0018550483506490048	0.001039911472285013	0.00010491531931773502	99.99313135670631	0
0.0037487713436309767	0.001677229788008962	0.0008580376106884963	8.069239944516392e-05	99.99363526885824	0
0.00676371445338724	0.009041732746720875	0.0028099917565910233	0.0002890147242220772	99.98109554631907	0
0.024574798508614777	0.028764677923132694	0.0011535861009599863	0.0015404044627906433	99.94396653300448	0
0.006225369219335101	0.007475758705191439	0.0022578429769613564	0.0010853819788045123	99.98295564711971	0
0.00414440987270594	0.009456367169282054	0.0011361961277117853	0.0018348823983706354	99.98342814443194	0
1.057031993139539	0.29776225874506873	0.026481460767321427	0.07894148009159763	98.53978280725647	0
2.9237215881298297	0.2617828572005801	0.01165495594572931	0.23977456573283953	96.56306603299102	0
0.9538648818953319	0.31917753563681345	0.0035102829633837673	0.26572323068505377	98.45772406881943	0
15.043240581399306	0.6213915728075416	0.0023871673640571333	1.816579281551639	82.51640139687746	0
9.09953430650954	0.34675861358683224	0.002309566265679253	0.8759412586181841	89.67545625501975	0
23.014898220229995	0.7573646584181607	0.003331628594599368	2.9168870913569744	73.30751840140027	0
19.262188540843102	0.9331446084617225	0.0044908646302585405	2.9364401147179704	76.86373587134695	0
19.374747364051817	1.1422195269119326	0.012784807447593999	2.225388371866603	77.24485992972205	0
17.332673848874762	0.9331964937877706	0.005234460196982828	3.433213803097142	78.29568139404334	0
18.38631841989354	0.9113745790438326	0.008012001365930842	2.2491113531055107	78.44518364659119	0
23.140203618968748	0.895001488768651	0.005075924992028047	1.6555774707035473	74.30414149656703	0
19.09827815825308	1.3599515074837893	0.004576018750928089	3.4266304848546674	76.11056383065754	0
3.590635731206335	2.0805100977075446	0.005040141872297789	2.1360342391977607	92.18777979001607	0
1.7760800365146248	1.2128108746808848	0.0029783260923536368	0.9798901650941806	96.02824059761795	0
2.1221400503453665	0.4037757010225045	0.0003959397595128677	1.2947925588111708	96.17889575006146	0
4.356138048734051	0.5615117473775734	0.001955960981309958	1.7864862875012786	93.29390795540579	0
3.548120904249461	0.3802579514529692	0.0003640778190271113	3.3234736722044715	92.74778339427408	0
5.617170648150614	0.6418316315674083	0.0012380172659801612	3.783839556673351	89.95592014634265	0
11.615709998354992	1.2113214136025927	0.008881677969981447	6.091862618508129	81.0722242915643	0
16.237646636148657	1.4990961290790248	0.012622958355090738	4.856853262842938	77.3937810135743	0
10.864831125481805	0.8824825887160964	0.004408089353159836	1.4442373553202599	86.80404084112867	0
13.8939402099586	1.7536911638600308	0.0022079274255774415	4.447636272101393	79.9025244266544	0
7.563424742948707	1.5051521531844887	0.0012232413362749533	1.8445066940417163	89.08569316848882	0
7.4279898255382015	0.9906159694891195	0.00192026850513614	1.0880361495601254	90.49143778690741	0
10.341318153142561	1.0649416769593472	0.003403484496448058	0.6032117235289172	87.98712496187274	0
8.57424758166007	1.091297719142571	0.0012432804408870923	0.6118950308036686	89.72131638795281	0
12.955318318459296	1.2013939757129177	0.0036962246223687188	0.7792771127870567	85.06031436841836	0
6.673313591266796	1.3660564917833096	0.003723272048747657	0.8658316243882296	91.09107502051292	0
4.934849019084984	0.8849025417850737	0.0016716071511641765	0.7256552777528974	93.45292155422588	0
14.998752125556805	1.4195552850831363	0.003558992223680012	1.3335431728793765	82.244590424257	0
41.16124585392395	2.6635136145160376	0.008915920264715278	5.28405142712028	50.88227318417502	0
40.9794797835352	2.6878923329881785	0.009274801405066703	5.572296993689959	50.75105608838161	0
4.142720129790075	1.2319229823605378	0.00081926372762912	1.9160535205836067	92.70848410353814	0
11.517822456261603	1.5704389153094758	0.0012432461843505996	3.1600606399381266	83.75043474230644	0
44.75582826372887	2.122632318329893	0.008963093823901635	4.7057221570651535	48.40685416705219	0
69.03038855785692	2.0642562700999916	0.01574797778455544	6.974474994365794	21.91513219989274	1
68.8837490411113	11.038880709923012	0.027110097590426388	5.816725192255063	14.2335349591202	1
75.7062769066329	9.917700045807269	0.01635785303667257	3.159205091017504	11.200460103505657	1
23.648430885522366	59.35118846349463	0.15131959821600377	5.5350572199223	11.31400383284471	2
9.91427595584874	84.39827857925096	0.19610651107834653	2.721307641787574	2.7700313120343973	2
13.420213532534001	77.34003621822768	0.3781432594438938	2.231176853625574	6.630430136168862	2
5.049613203063301	88.68932163005864	1.476241327707418	2.082085627869072	2.702738211301575	2
3.253538682802081	93.14293595976699	0.30723094272274026	0.8038211036326329	2.4924733110755763	2
4.670675989053072	88.94620870995882	0.7003509391782338	1.382520747802624	4.300243614007248	2
7.925605558323588	83.0434167395745	0.6551535359897728	0.7518663973546784	7.623957768757464	2
7.809922433169751	89.61355816604905	0.4784674415401637	0.3351147226531208	1.7629372365879141	2
2.196866307440974	93.55358204544225	2.4023041272520813	0.037603094790236824	1.809644425074457	2
5.852027986757663	88.61473957727682	0.6666500890533955	0.1610949735747747	4.70548737333735	2
8.958295542346034	86.14729575926121	0.9486050661647802	0.12696148268168445	3.818842149546283	2
0.9378226431645802	97.26522547089897	0.9841406047259421	0.01362206209457765	0.7991892191159178	2
1.1570293327042334	93.11780205848487	4.699853346278597	0.012051264179166311	1.0132639983531482	2
0.9441375467607833	97.47588170021159	0.6290762315883487	0.03015198199421079	0.9207525394450702	2
0.28874410329132727	89.99514288352296	9.186278543131744	0.012241935310612469	0.5175925347433488	2
0.8592790873528832	97.81686341802545	0.5449500429886884	0.025964361724988613	0.752943089907988	2
0.5866328633384785	92.4673257029882	6.340695479820871	0.023539929436324016	0.5818060244161266	2
1.2664206204518322	82.18156143754139	13.486071714080955	0.031240631220990342	3.034705596704829	2
1.3482512645593743	75.88341075646294	21.123775778797945	0.06467225560937502	1.5798899445703747	2
0.8589965105661954	96.65318937893473	1.9034678601159842	0.018460312797259387	0.5658859375858378	2
0.3858908964480314	36.017553507784854	63.203292607612184	0.003054213342991252	0.39020877481193667	3
0.3520169451582519	74.50297029210739	24.70563996210705	0.00834315580826585	0.4310296448190568	2
0.24910159118354094	60.32647160126812	38.87923528442242	0.006803860769275044	0.5383876623566516	2
0.44192154575938386	30.407199403896396	67.89401285826374	0.005378503279228166	1.2514876888012645	3
0.9427704673216334	58.90139987884505	39.07874862088344	0.010810643863155707	1.0662703890867198	2
0.35129344356071124	70.62662405270923	28.219448930976903	0.007198901710630566	0.7954346710425445	2
0.12153553255930119	20.051950693754108	79.36377546393507	0.0011405833605225672	0.4615977263910166	3
0.07978827156925244	13.357517635676366	86.31700831611305	0.0011453925072820313	0.24454038413405055	3
0.11306933205456986	28.772973372267074	70.70837483935757	0.0014009948774636762	0.40418146144331507	3
0.07669968690025121	5.146335016335214	94.37161777987065	0.000615990711888978	0.4047315261819896	3
0.04532690855156742	5.877805564827923	93.80837501602039	0.0005731456580409211	0.2679193649420504	3
0.05423693542668812	4.368515033115465	95.25678591044337	0.0005343682688002963	0.3199277527456896	3
0.03759953999545177	10.507725463538337	89.03806772170593	0.0005290240005920525	0.4160782507596926	3
0.07779867579932291	4.7474987018233685	94.63468529465149	0.0003321347734941298	0.5396851929523416	3
0.11429704268932492	39.11095933678779	59.94138471505867	0.0009506674224654815	0.832408238041751	3
0.02976190020447555	1.8591656630831424	97.94332008982248	0.00019251930842040309	0.1675598275814747	3
0.09642323142638058	5.508717089111046	93.55784809029701	0.0018783069943146737	0.835133282171249	3
0.15518747800848323	8.634070888891749	89.64641032196565	0.0016789985278314636	1.5626523126062948	3
0.11248737916838164	2.3709933015851785	95.79672230716695	0.000986147600324867	1.7188108644791626	3
0.21528085995389878	2.5701957160806077	92.41179724987363	0.0013715058133724842	4.801354668278482	3
0.11474828704109219	2.392623272420483	95.76851280946775	0.00121485797175816	1.7229007730988997	3
0.2134223779484918	2.8754650152394348	92.7405011131634	0.0007362498674610241	4.169875243781221	3
0.15997391015621906	1.60889997092089	93.52183029777129	0.0007699250081803172	4.708525896143431	3
0.19332687583364735	2.942508484240007	92.85919153817798	0.001836563074150585	4.003136538674218	3
0.2130233231798177	3.747390666552174	88.68182030420917	0.0018275061048438153	7.355938199953976	3
0.033857840545653384	0.8361241155291915	98.28965372798898	0.0004616063951528191	0.8399027095410209	3
0.0265079352054741	1.1775369292442421	98.50241406361422	0.00041998840826791307	0.29312108352779775	3
0.02800242899121026	0.7190277008494667	98.96463119802002	0.0003365398260367196	0.2880021323132501	3
0.024909719571835437	0.36452397962027094	99.0767325928199	0.0001536643943978537	0.5336800435935898	3
0.0054237123385481485	0.23245800374721068	99.4440816353213	0.0001206890928665724	0.3179159595000793	3
0.007283858594709813	0.4570224256764436	98.77539516000442	0.00017317851287555308	0.7601253772115562	3
0.02679206311564849	0.5343222192747792	97.55031214959892	8.448372502405246e-05	1.8884890842856321	3
0.009119393897038997	0.22088473089577854	99.32478869004179	0.00020565079982791452	0.44500153436558476	3
0.01520834148529358	0.4038050752953311	99.05681549880909	0.00013510509529364212	0.5240359793150006	3
