N1	N2	N3	R	W	anotaciones
1.877379117617237	0.012047594855286017	0.005575433241518126	0.0005576136795213983	98.10444024060644	0
1.5174574615788596	0.009204974912964287	0.0013828768281294638	0.00048679083974937195	98.4714678958403	0
0.0030592028304575088	0.005580891198880634	0.00144373066073116	0.00025346906112694447	99.98966270624881	0
0.01547248900104727	0.031904166162072096	0.010325359093921729	0.00033417046269835647	99.94196381528026	0
0.003093756261066574	0.004890888299581804	0.0013699080185598362	0.00011386320342665022	99.99053158421735	0
0.004401206133983748	0.005839618903293625	0.0007403309026034461	0.00015065944131474818	99.98886818461881	0
0.0275253463008095	0.03091105272176125	0.007666507440256035	0.0008624260537075418	99.93303466748348	0
0.012855576077711773	0.03959129413309608	0.0027703089600270526	0.00044628815668999744	99.94433653267248	0
0.03759524828827556	0.027035937346736604	0.0006753899925601552	0.0004048417498098519	99.93428858262261	0
15.56680210278547	0.02085566553155935	0.00018052607301952657	0.0023882401581973656	84.40977346545175	0
0.08311333904168142	0.01483528347793619	0.00021268708064540288	0.0015479276100367507	99.9002907627897	0
0.2263285658167149	0.06116470834322481	0.0014028027553941917	0.0038379747263495943	99.70726594835831	0
0.281576976927451	0.06129053572570268	0.001321253868722977	0.005387138685166585	99.65042409479295	0
0.5375990605350749	0.1604964103472824	0.0015409757584936672	0.015959687515502342	99.28440386584366	0
0.7979241608927548	0.17144293031563201	0.0027847806600201468	0.03772117841676322	98.99012694971483	0
0.23735921423432166	0.12687667930025928	0.009490678408885823	0.008730842180075126	99.61754258587645	0
1.0620823956283867	0.15967999994783574	0.008924286311114055	0.0191318451818872	98.75018147293078	0
0.3723429355261645	0.07516940762514247	0.004954985543270377	0.009525889618471546	99.53800678168696	0
1.0809829337917587	0.24408287561327402	0.0004735228809064798	0.0182505830602506	98.65621008465381	0
1.3896887439971706	0.2813170399737306	0.004149719936778078	0.04635708161205016	98.27848741448027	0
0.41359805141567335	0.12937515216863107	0.001668611240622848	0.038432171383210645	99.41692601379187	0
2.7436758752902817	0.11376815568513346	0.0005794427654702288	0.029552281889937984	97.11242424436917	0
9.64596827229017	0.2731509967812891	0.0004729534953335188	0.06759451856286866	90.01281325887035	0
16.425885837450934	0.6040130757639449	0.0007332364825336284	0.40492156828907	82.56444628201352	0
6.967782976474002	0.20687891680718648	0.00026250630963632534	0.04907328231797724	92.7760023180912	0
2.91841898008973	0.12742003558391757	0.00010474965148675968	0.029840115217525037	96.92421611945734	0
2.5370974945773987	0.23447013297719668	0.0004937431675532515	0.09575758064036316	97.13218104863749	0
9.364738312052127	0.7378940380435681	0.0027597170717262626	0.21221638924888822	89.68239154358369	0
15.114080895647858	0.826879612748054	0.004508029380643733	0.13916175068909564	83.91536971153435	0
24.44638101576507	2.0472664176159903	0.00349655337630765	0.234864375507858	73.26799163773478	0
48.32684771381396	3.2147262425660608	0.00503690421131825	0.33093645141230754	48.122452687996365	1
53.8077708259573	4.095977046367659	0.007292718179464511	0.421382312871295	41.66757709662428	1
56.61511091990199	3.960460094114917	0.016054467028793835	0.6119003394060906	38.79647417954821	1
45.22091265930521	3.7923786598824534	0.005121141773706647	0.44729507232650134	50.53429246671213	0
48.648299502123805	12.086801325552136	0.09390440395045564	0.45513859054927264	38.71585617782433	1
25.217592176032582	21.795822863832367	0.02262085452820979	0.7314430274493926	52.23252107815745	0
1.323042995069819	0.7185320312815592	0.003805950077659214	0.0905473171915638	97.86407170637939	0
1.0901481788125835	0.4749663601571844	0.0016529359463729677	0.0614105588292352	98.37182196625463	0
67.33352813834898	6.487805355874468	0.03856373984619555	0.4623683444320635	25.67773442149829	1
35.34046754467745	30.78458207098947	0.7904622460508668	0.597972240703595	32.48651589757862	1
26.338024737190256	39.00253917925351	0.6435677544594515	0.7795278303714808	33.2363404987253	2
9.841409594300748	71.15534429760947	0.40727937055346763	0.2662682946049204	18.32969844293137	2
