N1	N2	N3	R	W	anotaciones
1.5398533285185e-05	0.0019697395552867227	0.001996544104188114	0.00014160859631489914	99.99587670921093	0
0.0018507890372346627	0.0021936161987067206	0.000822284295003432	0.0001276268983759137	99.99500568357067	0
0.0027919489836401973	0.0031481522804276017	0.0014255671898207815	0.00012952045046200306	99.99250481109566	0
0.023229193682742053	0.019768353533973562	0.002621436239253291	0.00045687023837387474	99.95392414630567	0
0.0399013800143693	0.014737017333023468	0.0008172682797770662	0.0010088211209276711	99.9435355132519	0
0.0022469481874242726	0.0016029690911440872	0.00027091689570752557	0.00015149311468891138	99.99572767271103	0
0.04731654229039705	0.014730994122179352	0.0007618598795626494	0.0009644632228374655	99.93622614048502	0
0.03117830792021352	0.01354305742772479	0.0014939974981473215	0.0003053220755644209	99.95347931507834	0
0.13769918613322896	0.04094764304487109	0.0008033996815486485	0.0009373270611751967	99.81961244407917	0
0.1202246210804225	0.09867283359851821	0.0018925105874103459	0.0019703652877156074	99.77723966944593	0
0.07851546122392201	0.11723217900366854	0.0029233358084945938	0.0025920240092838077	99.79873699995464	0
0.05719924332485285	0.04366779079900604	0.001170539575453242	0.0006171249102366744	99.89734530139046	0
0.12458946494105501	0.13038795324948313	0.0038713667915000046	0.002885102998481676	99.73826611201947	0
0.19049347145678558	0.0935187157526667	0.002163458777475235	0.004601294695438401	99.70922305931764	0
0.2109933307125555	0.11064627413363262	0.010333582070846678	0.005724311418032038	99.66230250166494	0
0.2681245307847432	0.13249279460843225	0.0020845816621053266	0.008807498282966376	99.58849059466176	0
0.35637808615532124	0.22243008710663856	0.004185417162352491	0.006761364171013553	99.4102450454047	0
0.5470478496934698	0.31692984631773974	0.0010124700803240258	0.0203527294938642	99.11465710441459	0
0.5779917189524306	0.26689343896401924	0.0009589486887001799	0.024744607089741518	99.12941128630511	0
0.6892925328943321	1.6801640613124649	0.011061664654827962	0.09436318460500642	97.52511855653336	0
0.053740907318633444	0.14549188970309782	0.0005943729722548443	0.0052781503478225395	99.7948946796582	0
0.14298464338804573	0.10236772265298681	0.0007743851639662995	0.008788922063262837	99.74508432673174	0
0.34102523593094053	0.1678141039626755	0.0008280140721665039	0.014653008307774279	99.47567963772644	0
0.13191717864857047	0.30938302319589805	0.003373400111156187	0.022119975890872678	99.53320642215351	0
0.05627559309570883	0.08302135166894303	0.002946308853704249	0.004442339656321458	99.85331440672532	0
0.16637120044953732	0.15941222040818587	0.003285020666848283	0.005954589430861946	99.66497696904456	0
1.0720189008722332	0.13487597362556192	0.0017368610118041739	0.004712772993298406	98.78665549149711	0
0.7919955778568191	0.029531893664167485	0.0004340557517875697	0.0023966223687105735	99.1756418503585	0
1.333973762772978	0.18988056067102196	0.0011799140189349903	0.0038865746117063955	98.47107918792535	0
3.277046939068545	0.1723152113583539	0.000823145835952823	0.005025126415316325	96.54478957732182	0
0.6366230750837051	0.3985980237811224	0.007805412820731998	0.007832642324253718	98.94914084599019	0
3.1987081011354195	0.21593520799258856	0.0008217739829140834	0.0070457146090130976	96.57748920228006	0
3.739818608432819	0.4142350681217539	0.0012031499329209988	0.008918169832423375	95.83582500368009	0
12.123963740838466	0.8471317934324032	0.0016029481111238125	0.012901961436630487	87.01439955618137	0
2.23678082252295	0.7815448652120527	0.0024790044115418006	0.008467755021562379	96.97072755283189	0
17.10043635183838	1.0932099879593	0.0032782791678936064	0.01239005305482903	81.7906853279796	0
30.70555295584144	2.0061360314363688	0.002339261603503495	0.005398770892849306	67.28057298022584	0
20.0409082085346	5.834496157785767	0.005575255823893057	0.039035318706641425	74.0799850591491	0
11.423220263062388	2.534168633366252	0.011301372985428658	0.023276677264806565	86.00803305332113	0
56.248367832879	7.596852430087574	0.009703813387342393	0.021683698572565604	36.123392225073516	1
64.61516048997677	9.6866067136603	0.025254355842095497	0.1070264672180313	25.565951973302788	1
67.88933596401644	6.581170905454364	0.008233192076834905	0.05671235924174781	25.46454757921061	1
40.035828298976256	52.418161089948455	0.04843588621486454	0.08570107546762937	7.411873649392793	2
62.044948753395566	31.923602769615854	0.028222307967068982	0.3668099805896313	5.636416188431862	1
68.54121111889253	27.014402191159714	0.029577362831642577	0.5666226797248809	3.848186647391233	1
12.161912731599353	81.35268752200774	2.529973314118796	0.49594142712425404	3.4594850051498627	2
3.285837600112311	89.6449091362136	1.1562440770422617	0.6363419002384272	5.276667286393397	2
