N1	N2	N3	R	W	anotacion
0.02263994486306656	0.012784761381966903	0.0025932349752887953	0.00634859858547369	99.95563346019422	0
0.06510503319381519	0.01768204271645102	0.00036108612942510116	0.0010635841891599813	99.91578825377114	0
0.023671315976321577	0.00640941717036713	0.0007641982944343289	0.0011974619727648864	99.96795760658613	0
0.1728746829257575	0.0392061821934288	0.0016017617689583234	0.007243718333994604	99.77907365477786	0
0.17311010005491922	0.015280017859055072	0.001309280017041826	0.00787619101625378	99.80242441105273	0
0.021580412607463836	0.013669929160832177	0.0017772071955746377	0.00451386359203411	99.95845858744408	0
0.019988238090626387	0.007832914232915562	0.0012529053197685147	0.0020655339264532943	99.96886040843023	0
0.4046168155912985	0.04896408631599896	0.0014230365870813691	0.008477400285420243	99.5365186612202	0
0.14463212006921458	0.04950909743443703	0.00045243868603493117	0.004535410456879475	99.80087093335344	0
0.12323186547296895	0.026012715806963654	0.000937956694815384	0.005694646806801858	99.84412281521844	0
0.7551266823310954	0.06776401240619656	0.00030622320184960235	0.021558297654868237	99.15524478440598	0
0.8037959843400916	0.0490844936225879	0.00018737421874286632	0.021814550896553955	99.12511759692202	0
0.6251346518889372	0.05330259175481635	0.0002746071829810412	0.0175364010912049	99.30375174808206	0
2.543747547855993	0.21954557914592826	0.0008015476307366636	0.04041669364619269	97.19548863172115	0
1.5135290260509109	0.09900854519322846	0.00024208868724804255	0.024512424053561507	98.36270791601505	0
11.234011404387687	0.27133304633617755	0.0005537068091570417	0.02678291845610215	88.46731892401087	0
24.393435835136504	0.6691808861563526	0.001291339089548797	0.028797355432634803	74.90729458418495	0
14.435493871577739	0.53066582712577	0.0010880751029350207	0.022387928474863348	85.0103642977187	0
2.142850688346285	0.45253725308733883	0.0016079779399311848	0.033407549079286794	97.36959653154716	0
5.47282707975692	0.17025339397623682	0.000802350428138942	0.026163244494129864	94.32995393134458	0
1.6653585975094722	0.4368990930240308	0.0012368611228165277	0.042484301836535066	97.85402114650715	0
6.406507852708364	0.3158196549591443	0.000868907021937136	0.049135996502110875	93.22766758880844	0
0.9876192505242659	0.23067870710483793	0.0025719205041542484	0.049733914161307874	98.72939620770545	0
0.20985959549752004	0.06818642577319345	0.0013447957868904757	0.014183723527865665	99.70642545941453	0
1.1592354694344382	0.19049585546144968	0.0021845869865345095	0.028255507677696617	98.61982858043989	0
2.5099337015452305	0.1915439507283422	0.0014485081442896118	0.019155766290661135	97.27791807329147	0
1.64934512231409	0.18072850448631722	0.004948507600216989	0.03547579527723516	98.12950207032213	0
2.0185762998252317	0.29472419128575705	0.000817194108384608	0.04231753792859703	97.64356477685203	0
6.964178404167956	0.5876120170582484	0.0014141467752712897	0.18206202785956793	92.26473340413894	0
10.030474575064856	0.352856655028376	0.002192161827725737	0.1940385102320579	89.42043809784698	0
9.543789231471658	1.512167128395287	0.004234711043077856	0.32068675644028816	88.6191221726497	0
27.1607151992052	0.7393720319264672	0.0015586133625114984	0.33937558581849664	71.75897856968733	0
44.48200112272463	1.0943501462324443	0.0015999274019911096	0.4719640690466234	53.95008473459432	0
30.500055960604627	1.6317965129351437	0.0017133744889929108	0.49262204776833196	67.3738121042029	0
49.429796800702476	2.4852480424631205	0.003382130864058492	0.4978327376124648	47.583740288357895	1
81.43814592409274	0.6118129965180814	0.0008274824345778569	0.2638509669132198	17.685362630041393	1
82.37202040042509	1.7609298238653968	0.0034036507467663036	0.33353789666789124	15.530108228294859	1
60.40589898432277	3.5224258116461806	0.004841189800952941	1.5591320176058234	34.50770199662426	1
47.454480741337655	8.067941081050048	0.004795847343991974	1.8151434531371167	42.657638877131184	1
6.684935016102537	2.656823928889759	0.01113867410924648	1.890836934883467	88.756265446015	0
54.55094739682278	2.2167939863238364	0.003959269256558213	1.3656983932046787	41.862600954392136	1
68.12212829572822	3.5816316036731974	0.0036048716848897655	0.5102573220482771	27.782377906865406	1
89.59891736783729	1.2307912723461474	0.004126756880103985	0.43060263491403833	8.735561968022418	1
83.51991411918877	2.2214867085705294	0.009947207303835913	0.5142771727854055	13.734374792151446	1
86.15195947793666	8.62450189043246	0.1024079906940208	0.3715426048309546	4.749588036105909	1
67.11996633735436	13.590945184580558	0.0885667550716822	0.8212083366562724	18.37931338633714	1
60.10441334842373	7.089480922151309	0.32382730632154855	0.6675380323093865	31.81474039079401	1
56.915013847237205	15.524669396518709	1.1166323547363521	1.1295248339816852	25.314159567526044	1
39.51356293799809	39.67613394124201	2.2725390214657213	1.4118642407714255	17.125899858522743	2
70.69159497589861	11.6947716830254	0.42828556481899416	0.9780595393974058	16.2072882368596	1
27.42053439526597	60.04612418652773	1.6140570250745452	1.1030676705090527	9.816216722622714	2
39.733242742114584	46.638869250707	4.613710751333232	1.955901268336947	7.058275987508235	2
32.529287131856876	58.27314508606343	0.5713893172877006	1.1219403678574658	7.504238096934534	2
7.67001536990511	82.55503205281988	1.4771415963692949	1.5897375586826141	6.7080734222231	2
8.877527220929455	84.10981978253821	3.6224202789137303	0.564497697270361	2.8257350203482168	2
4.96644399715323	87.59727915473512	1.2064474370890532	0.7306909802116297	5.499138430810952	2
12.309146979050675	77.6293120605827	0.8179352337053618	0.6761881054515702	8.567417621209666	2
7.806401694712566	79.9257052707622	2.173865747252437	0.5725407182566266	9.52148656901618	2
4.590204749532708	82.7074028653719	8.160394984117984	0.30743055944316283	4.2345668415342335	2
15.682339836620562	55.83100508131924	1.3135777484943556	0.7823064739078693	26.390770859657962	2
0.7621732443979765	0.6380942818070856	0.009403076980827403	0.02927010373737708	98.56105929307672	0
44.300860189933765	6.699035398852152	0.04226593839886861	0.31896435062651124	48.638874122188696	0
54.8375583070436	9.177577407761541	0.4171421006503553	0.5519275609512352	35.01579462359327	1
8.57283647224714	1.0094265753530156	0.0036738041298399818	0.1244833676903177	90.28957978057969	0
43.922569571690346	6.964014821360928	0.03684405544616967	0.18918984216169732	48.88738170934085	0
64.23377175320645	4.813715429124078	0.08525211996916385	0.24924396675038638	30.618016730949922	1
56.973777031815544	2.4814482393471686	0.08410658741931541	0.22025415338961968	40.24041398802835	1
53.709876324174445	3.5415848964606735	0.026286876889873984	0.18406375999517988	42.53818814247983	1
47.98887903297842	15.649203635827577	0.23781021298577035	0.5590971224056323	35.56500999580261	1
79.67277629868377	7.3580724152173875	0.21764411110129692	0.13574351767146509	12.615763657326054	1
67.17318948919147	20.979071963448277	0.23329825753658343	0.16020825850542314	11.454232031318238	1
36.82166438315098	56.15439434760664	0.7794183209905269	0.272566330775856	5.971956617476008	2
17.97568757504807	74.85172386125207	3.01462869079956	0.21048325533148995	3.9474766175688276	2
25.364427586364656	61.30538362632924	7.893798384078609	0.464153323772714	4.972237079454789	2
