N1	N2	N3	R	W	anotaciones
0.0710335820861954	0.3765634082555517	0.15291249941258941	0.03186476061714447	99.36762574962852	0.0
0.06501192955666939	0.13028293603352425	0.06581804305678579	0.03471261919750113	99.70417447215551	0.0
0.15880787196500773	0.13617873574850275	0.04086563262824966	0.03341598784597114	99.63073177181228	0.0
0.34930687858364606	0.44372255898819946	0.15409869859459616	0.1967420441550937	98.85612981967846	0.0
0.1395938278616526	0.23058913333002928	0.10688664476655751	0.24537327409040874	99.27755711995137	0.0
0.08948587197662158	0.3579304758082847	0.37247556265335663	0.16622246165400645	99.01388562790773	0.0
0.7059029792915714	1.1035115863935436	1.0076114111265082	0.23557755764449673	96.94739646554389	0.0
1.4605388554140837	1.9486816445790585	3.6052853382233527	0.931549369439089	92.05394479234442	0.0
0.5680315416731949	1.6115213756359337	0.43240561778228725	0.10902919075824603	97.27901227415033	0.0
0.06640935498844519	0.15247111630602073	0.1650546783929025	0.029192402660401996	99.58687244765223	0.0
0.4236520175861729	0.2792879741453516	0.5839854120122162	0.023257739538108092	98.68981685671815	0.0
1.2678485192604596	1.0645808752138788	0.3156943287470052	0.05306685811058592	97.29880941866807	0.0
0.5222499502871618	0.6692378009479836	0.3802207357216192	0.029423356127443956	98.3988681569158	0.0
0.6267538896176125	0.19150231711501736	0.1267847368386541	0.012056685168225193	99.0429023712605	0.0
1.582922410435957	1.456971374237266	0.5323468044551061	0.058028688112654936	96.369730722759	0.0
1.3850487458248917	0.7778403853967448	0.04611186470602567	0.12546178137155445	97.66553722270078	0.0
0.14182840932573734	0.21454944237472	0.01987856722611518	0.01976538547287061	99.60397819560055	0.0
1.4850515528272001	1.1687413518943528	0.0915598811911789	0.11065875489237213	97.1439884591949	0.0
0.31413812198030205	0.32080753406098894	0.10619986946640643	0.12413836140318972	99.13471611308911	0.0
0.1498192701089475	0.3182480385060482	0.2120885583574683	0.05421090927664781	99.2656332237509	0.0
0.04667022361301144	0.14735501351707977	0.11838423188535722	0.0944626253266396	99.59312790565791	0.0
0.3998589338441136	0.8907021339891196	0.42623971103074837	1.9328252610285386	96.35037396010748	0.0
0.22403103719634024	0.43823717005024526	0.6095512351529131	0.6396496477461546	98.08853090985434	0.0
